-in	具有……者
-ka	具有……者
Abhidhammatthasaṅgaha	摄阿毗达摩义论
Buddha	佛陀
Hadayavatthu	心生起的物质基础
Lakkhaṇa	特相
Mahā	大
Mahāṭī	大义疏
Mūlaṭīkā	根本复注
Nissaya	依词释
Paṭiccasamuppāda	缘起法
Visuddhimagga	《清净道论》
abhiññāṇa	特征
adhipati	主导
ahetuka	无因
anantara	无间
anantarūpanissaya	无间亲依止
anatta	无我
anicca	无常
aniṭṭha	不可喜
anusaya	潜伏
anārammaṇa	无所缘
arahant	阿拉汉
arahatta	阿拉汉
ariya	圣
ariya phala	圣果
ariya phala ñāṇa	圣果智
arūpa	非色
arūpino	非色蕴
arūpāvacara	无色界
asaṅkhata	无为
atta	我
atthi	有
atthipaccaya	有缘
atīta	过去
atīta bhava	过去世
avigata	不离去
avijjā	无明
avijjāpaccayā saṅkhārā	无明缘行
aññamañña	相互
aṅga	支
base	词典源型
bhavaṅga	有分
bhaṅga	天然混紡
bhikkhu	比库
bhāvanā	修习
bhūmi	地
brahma	梵天神
cakkhu	眼
cakkhupasāda	眼净色
cakkhuviññāṇa	眼识
cakkhuviññāṇassa	眼识的
cakkhāyatana	眼处
caraṇa	行
catuvokāra	四蕴
cetanā	思
cetopariyañāṇa	他心智
citta	心
cittuppāda	心生起
cuti	入灭
dassana	洞见
desanā	开示
dhamma	法
dhammasaṅganī	法集论
dhammā	诸法
dhātu	界
diṭṭha	见
diṭṭhi	见
diṭṭhigata	主见的偏颇
domanassa	忧
duka	二分（法）
dukkha	苦
dvepañcaviññāṇa	双五识
dvāra	门
dāna	布施
ekaggatā	一境性
ekanirodha	一起灭去
ekavatthuka	一个基础
ekuppāda	同生
ekārammaṇa	同所缘
gati	趣
ghana	密集
ghānāyatana	鼻处
hetu	因
hoti	发生
hotu	愿
indriya	根
itthindriya	女性根
janaka	生
javana	速行
jhāna	禅那
jhānaṅga	禅支
jivhāyatana	舌处
jāti	生
jīvita	命
jīvitanavaka	命为第九的
jīvitanavaka kalāpa	命根九法聚
jīvitindriya	命根
kalāpa	色聚
kamma	业
kammavipāka	业的果报
kammaṭṭhāna	业处
kasiṇa	遍
kaṭattā	业所造
khandhā	蕴
khaya	尽
khaṇa	剎那
khaṇattaya	三个刹那
kicca	作用
kilesa	烦恼
kiriya	唯作
kusala	善
kāla	咖拉
kāma	欲
kāmāvacara	欲界
kāya	身
kāyaviññāṇassa	身识的
kāyāyatana	身处
lakkhaṇā	相
lakkhaṇūpanijjhāna	近距离考察性质
lobhamūla	贪根
lokiya	世间的
lokuttara	出世间
magga	道
maggaṅga	道支
maggaṅgāni	道支
mahābrahma	大梵天
mahāṭīkā	大复注
manodhātu	意界
manoviññāṇa	意识
manoviññāṇadhātu	意识界
maraṇāsanna	临终
meditator	禅修者
micchā	错误
moha	痴
mohamūla	痴根
mātikā	大纲
namana lakkhaṇa	朝向相
nibbāna	涅槃
nimitta	相
nirodha	灭
nāma	名
nāmaghana	名密集
nānākkhaṇika	异刹那
ojaṭṭhamaka	食素为第八的
ojaṭṭhamaka rūpa	食素为第八法的色
ojā	食素
paccaya	缘
paccaya pariggaha	缘摄受
paccaya pariggaha ñāṇa	缘摄受智
paccaya satti	缘力
paccayo	缘
pacchājāta	后生
paccuppanna	现在
pakatūpanissaya	本性亲依止
pana	此外
paramattha	神我
pariggaha	摄受
parikamma	遍作
pasāda	纯净
pavatti	生命期间
payoga	精勤 / 加行
pañcadvāra	五门
pañcaviññāṇa	五识
pañcavokāra	五蕴
pañhāvāra	答分
paṭicca	缘
paṭisandhi	结生
paṭṭhāna	众缘
phala	果
phala ñāṇa	果智
phassa	触
pubbenivāsañāṇa	宿世智
puggala	个体
purejāta	前生
purisindriya	男性根
puññābhisaṅkhāra	福行
pāli	巴利语
pāpa	恶
pīti	喜
rāga	贪 / 爱染
rūpa	色
rūpa kalāpa	色聚
rūpajīvitindriya	色命根
rūpāvacara	色界
sabba	所有
sabhāga	同分
sabhāva	本质
sacca	谛
sahajāta	俱生
sahetuka	有因的
samanantara	等无间
samatha	止
sammā	正
sampayutta	相应
sampaṭicchana	领受
samuppāda	集起
samuṭṭhāna	生起之因
samādhi	定
samāpatti	等至
santati	相续
santīraṇa	推度
sati	念
saññā	想
saṅkappa	思念
saṅkhata	有为
saṅkhāra	行
saṅkhārā	行
somanassa	悦
sotāpatti	入流
sotāyatana	耳处
sugati	善趣
sukha	乐
suttanta	经
sārammaṇa	有所缘
sārammaṇa dhamma	有所缘法
sīla	戒
tadārammaṇa	彼所缘
taṇhā	渴爱
tejokasiṇa	火遍
thinamiddha	昏沉睡眠
tihetuka	三因者
tisamuṭṭhānikakāya	三因色身
uddhacca	掉举
upacāra	近行
upadhi	再生的基质
upakāraka	资助
upanissaya	强依止
upatthambhaka	支持
upatthambhakatta	支持性
upekkhā	舍
uppāda	生起
upādāna	取
utu	季节
utuja ojā	时节生食素
vatthu	依处
vatthārammaṇa	事物所缘
vaya	灭
vaṭṭa	轮回
vaṭṭakathā	轮回论
vedanā	受
verb	动词
vicikicchā	疑
vicāra	伺
vimutta	解放
vipassanā	观
vippayutta	不相应
vipāka	果报
viruddha	对抗
vitakka	寻
viññatti	表
viññāṇa	识
vāyāma	努力
vīthi	心路
ñāṇa	智
ñāṇasampayutta	智相应
ācariya	老师
āhāra	食
āhāraja ojā	食生食素
āneñjābhisaṅkhāra	不动行
ārammaṇa	所缘
ārammaṇa dhamma	无所缘法
ārammaṇūpanijjhāna	所缘近思禅
āsevana	重复
āyatana	入处
ṭhiti	住
ṭhāna	处
ṭhānī	位置名词
