-in	具有……者
-ka	具有……者
-vī	具有……者
Anattalakkhaṇa Sutta	《无我相经》
Anguttara	增支部
Anupada Sutta	《不断经》
Aparijānana Sutta	不遍知经
Bhikkhus	诸比库
Buddha	佛陀
Hadayavatthu	心生起的物质基础
Kassapa	咖沙巴
Mahā	大
Mahāṭī	大义疏
Mūlaṭīkā	根本复注
Rūpakammaṭṭhāna	色业处
Sam	相应部
Samyutta	相应部
Sutta	经
Vinaya	律
Visuddhi Magga	《清净之道》
abhijjhā	貪求
abhinivesa	黏着
abhiññāṇa	特征
acetasika	非心所
adhikāra	胜行
adhimokkha	胜解
adosa	无嗔
ahetuka	无因
akusalavipāka	不善果报
anatta	无我
anattalakkhaṇa	无我相
anicca	无常
aniṭṭhārammaṇa	不可喜所缘
anuloma	随顺
anuruddha	阿努儒达
anuṭīkā	再复注
arahant	阿拉汉
asubha	不净
atīte	过去
avijjā	无明
ayonisomanasikāra	不如理作意
aṭṭhasālinī	胜义分明
base	词典源型
bhava	有
bhikkhave	诸比库
bhikkhu	比库
cakkhu	眼
cakkhudvāra	眼门
cakkhupasāda	眼净色
cakkhuviññāṇa	眼识
caraṇa	行
cetanā	思
cetasika	心所
chanda	欲
citta	心
cittaniyama	心之定律
cittasamuṭṭhāna	心生
cittasamuṭṭhāna rūpa	心转起色
cittuppāda	心生起
dhamma	法
dhammapāla	法护
dhammā	诸法
diṭṭhadhamma	现在生
dosa	瞋
dukkha	苦
dukkhasacca	苦谛
dvāra	门
ekaggatā	一境性
ghana	密集
ghānapasāda	鼻净色
hoti	发生
indriya	根
iṭṭhārammaṇa	可喜所缘
javana	速行
jhāna	禅那
jhānalābhī	得到禅定者
jāti	生
jīvita	命
kalāpa	色聚
kalāpasammasana	聚思惟
kamma	业
kasiṇa	遍
khaṇa	剎那
khaṇapaccuppanna	刹那现在
kho	的确
kiriyā	唯作
kiriyāmanodhātu	唯作意界
kiñci	任何
kusala	善
kusalavipāka	善果报
kāya	身
kāyadvāra	身门
kāyapasāda	身净色
lakkhaṇā	相
lobha	贪
magga	道
mahaggata	广大
mahākusala	大善
mahāsatipaṭṭhāna	大念处经
mahāṭīkā	大复注
mana	意
manasikāra	作意
manasīkāra	作意
manodhātu	意界
manodvāra	意门
manodvārika javana	意门转向
manoviññāṇa	意识
manoviññāṇadhātu	意识界
meditator	禅修者
mettā	慈爱
micchādiṭṭhi	邪见
moggallāna	摩嘎喇那
muta	觉知
mūlapaṇṇāsa	根本五十
nibbatti	转生
nibbidā	倦离
nibbāna	涅槃
nicca	常
nikāya	部
nimitta	相
nirodha	灭
nirodhasamāpatti	寂灭之境界
nāma	名
nāmaghana	名密集
nāmakammaṭṭhāna	名业处
nāmarūpapariccheda	名色限定
paccaya	缘
paccuppanna	现在
pajānāti	了知
pana	此外
pariggaha	摄受
parikamma	遍作
parittārammaṇa	小所缘
passaddhi	轻安 / 平静
pasāda	纯净
pasādarūpa	净色
pañcadvārāvajjana	五门转向
paññatti	概念
paññā	慧
paṭibhāganimitta	似相
paṭicca	缘
paṭisambhidā	辨析
paṭisandhi	结生
paṭṭhāna	众缘
phala	果
phassa	触
phassapañcamaka	触为第五的
puggala	个体
pāli	巴利语
pīti	喜
revata	雷瓦德
rūpa	色
sabbacittasādhāraṇa	遍一切心心所
sacca	谛
saddhammassavana	听闻正法
saddhā	信
sadisūpacāra	等同近行
samatha	止
samathanimitta	止相
samathayānika	以止为乘者
sammasana	思惟
sammohavinodanī	迷惑冰消
sammā	正
sammādiṭṭhi	正见
sampatti	成就
sampayutta	相应
sampaṭicchana	领受
samudaya	集
samudaya sacca	苦因圣谛
samudayasacca	集谛
samāpatti	等至
santati	相续
santīraṇa	推度
sati	念
saññā	想
sekkha	有学
sotapasāda	耳净色
suddha vipassanā	纯观
sukha	乐
sukhuma	细
suttanta	经
suttantapariyāya	经教法
sādhāraṇa	共通的
sāriputta	沙利子
tadārammaṇa	彼所缘
udayabbayañāṇa	生灭智
udayabbayānupassanāñāṇa	频观生灭智
upacāra	近行
uparipaṇṇāsa	顶端五十
upekkhā	舍
upāli	伍巴离
vacīdvāra	语门
vatthu	依处
vaya	灭
vedanā	受
vicāra	伺
vijjā	[三]明
vipassanā	观
vipassanāyānika	观乘者
visuddhi	清净
vitakka	寻
viññāṇa	识
voṭṭhabbana	确定
vāra	界限
vīriya	精进
vīthi	心路
yonisomanasikāra	如理作意
ñāṇa	智
Ānanda	阿难德
ācariya	老师
ārammaṇa	所缘
āsevana	重复
āvajjana	转向
āyatana	入处
ṭhiti	住
ṭhāna	处
ṭhānī	位置名词
