-in	具有……者
-ka	具有……者
Abhidhamma	阿毗达摩
Anguttara	增支部
Bhikkhunī	比库尼
Bhikkhus	诸比库
Buddha	佛陀
Catukka	四法
Cetanā sutta	思经
Kassapa	咖沙巴
Lakkhaṇa	特相
Mahā	大
Mahāṭī	大义疏
Mūlaṭīkā	根本复注
Rūpakammaṭṭhāna	色业处
Sam	相应部
Samyutta	相应部
Sumana	苏玛那
Sutta	经
Visuddhi Magga	《清净之道》
ahetuka	无因
anatta	无我
anicca	无常
anusaya	潜伏
anusaya dhātu	随眠界
arahant	阿拉汉
avijjāpaccayā saṅkhārā	无明缘行
aṭṭhakathā	义注
aṭṭhi	骨
base	词典源型
bhava	有
bhavo	有
bheda	崩坏
bhikkhu	比库
brahma	梵天神
buddhavacana	佛语
bārāṇasi	巴拉纳西
cetanā	思
chaddanta	六牙
channa	阐那
citta	心
cittajarūpa	心生色
deva	神
dhamma	法
dhammaṭṭhitiñāṇa	法住智
dhātu	界
diṭṭhigata	主见的偏颇
domanassa	忧
dukkha	苦
ekattanaya	同一性理
gatinimitta	趣相
ghana	密集
ghanasaññā	密集想
guṇa	素质
hoti	发生
janaka	生
jarāmaraṇa	老死
jātaka	本生
jāti	生
kamma	业
kamma nimitta	业相
kammabhava	业有
kammajarūpa	业生色
kammaviññāṇa	业识
kasiṇa	遍
khaya	尽
khaṇikanirodha	刹那灭
kiriyā	唯作
kosala	考瑟勒
kusa	古沙
kusala	善
lobhamūla	贪根
lokiyakusala	世间善
magga	道
mahāpaduma	大红莲
mahāsubhaddā	大善贤
manasikāra	作意
maraṇa	死
meditator	禅修者
moggallāna	摩嘎喇那
nibbāna	涅槃
nikāya	部
nimitta	相
nirodha	灭
nāmakammaṭṭhāna	名业处
nāmarūpa	名色
paccaya	缘
paccayapariggaha	缘摄受
paccayapariggahañāṇa	把握缘之智
paccayuppanna	缘生
paccupaṭṭhāna	现起
padaṭṭhāna	足处
pajahati	舍弃
pana	此外
pariccheda	节
parideva	悲
pasāda	纯净
pavatta	生命期间
paññā	慧
paṭisambhidā	辨析
paṭisandhi	结生
punabbhava	再生 / 再有
pāli	巴利语
pīti	喜
rasa	作用
rūpa	色
sadisūpacāra	等同近行
samatha	止
samaye	适时
sammohavinodanī	迷惑冰消
sampayutta	相应
samudaya	集
samāpatti	等至
sandiṭṭhika	自见的
santīraṇa	推度
saññā	想
saññāya	想的
saṅkhāra	行
saṅkhāra nimitta	行相
saṅkhāranimitta	现象灭去
saṅkhārā	行
soka	愁
subhaddā	善贤
sumanā	苏玛娜
suttanipāta	《经集》
sīvali	西瓦离
taṇhā	渴爱
tihetuka	三因者
upekkhā	舍
uposatha	伍波思特
uppāda	生起
upādāna	取
upāyāsa	恼
utujarūpa	时节生色
vaya	灭
vedanā	受
vipassanā	观
vipassī	维巴西
vipāka	果报
visuddhi	清净
viññāṇa	识
vāra	界限
vīthimutta	离路心
yojana	由旬
yoni	生
ñāṇa	智
āgantuka	客人
āhārajarūpa	食生色
āsava	漏
ṭhiti	住
