-in	具有……者
-ka	具有……者
Anguttara	增支部
Anupada Sutta	《不断经》
Aparijānana Sutta	不遍知经
Attā	我
Bhikkhus	诸比库
Buddha	佛陀
Catukka	四法
Lakkhaṇa	特相
Mahā	大
Mahāṭī	大义疏
Mama	我的
Paṭiccasamuppāda	缘起法
Rūpakammaṭṭhāna	色业处
Sam	相应部
Samyutta	相应部
Sutta	经
Visuddhi Magga	《清净之道》
anatta	无我
anattalakkhaṇa	无我相
anattānupassanāñāṇa	无我频观智
anicca	无常
anindriyabaddha	不被根束缚
anuloma	随顺
anulomañāṇa	随顺智
anāgāmiphala	不来果
arahant	阿拉汉
arahatta	阿拉汉
ariya	圣
arūpasattaka	七非色
asekkha	无学
atta	我
attabhāva	自体
aṭṭhakathā	义注
balava vipassanā	强观
base	词典源型
bhaggā	跋嘎
bhante	尊者
bhikkhu	比库
brahma	梵天神
brahmacariya	梵行
bāraṇasī	巴拉那西城
cakkhudvāra	眼门
citta	心
citta samuṭṭhāna	由心而生
citta samuṭṭhāna rūpa	心生色
cittajarūpa	心生色
cittasamuṭṭhāna	心生
cittasamuṭṭhāna rūpa	心转起色
cuti	入灭
dassana	洞见
dhamma	法
dhammatā	法性
dhammā	诸法
dukkha	苦
dukkhasacca	苦谛
ekatta	同一性
ekattanaya	同一性理
gatinimitta	趣相
hetuppabhavā	从因缘所生的
hoti	发生
idha	于此
iriyāpatha	威仪
isipatana	仙人落处
iti	如此
jarā	老
javana	速行
jāti	生
jīvita	命
kalāpa	色聚
kalāpasammasana	聚思惟
kamma	业
kamma nimitta	业相
kammajarūpa	业生色
khandha	蕴
khandhavagga	蕴品
khandhā	蕴
khanti	忍耐
khaya	尽
khayavaya	衰灭、坏灭
khaṇapaccuppanna	刹那现在
kho	的确
kiriyā	唯作
kolita	果利德
kusala	善
kāraka	施动者
kāyadvāra	身门
lakkhaṇā	相
magadha	马嘎塔
magga	道
maggabrahmacariya	道梵行
mahāniddesa	大义释
mahāṭīkā	大复注
manasikāra	作意
manodvāra	意门
maraṇa	死
meditator	禅修者
moggallāna	摩嘎喇那
naya	法
nayavipassanā	理法观
nibbatti	转生
nibbāna	涅槃
nicca	常
nidassananaya	显示法
nidāna	来源
nikāya	部
nimitta	相
nipāta	不变化词
nirodha	灭
nāmaghana	名密集
nāmakammaṭṭhāna	名业处
nāmarūpa	名色
ojaṭṭhamakarūpa	食素第八色法
paccaya	缘
paccuppanna	现在
pahānapariññā	断遍知
pajānāti	了知
pana	此外
papañca	(轮回的)增生
pariññā	遍知
passaddhi	轻安 / 平静
pañhāvāra	答分
paññatti	概念
paṭikkhepa	否定
paṭisambhidā	辨析
paṭisandhi	结生
paṭṭhāna	众缘
phala	果
phussa	普思
puggala	个体
puṇṇa	本那
pāli	巴利语
pīti	喜
rūpa	色
rūpaghana	色密集
sacca	谛
samatha	止
sammasana	思惟
sammasana ñāṇa	思惟智
sammohavinodanī	迷惑冰消
sampajañña	正知
samudaya	集
samudayasacca	集谛
samuṭṭhāna	生起之因
samādhi	定
saṅkhāra	行
saṅkhārā	行
sekkha	有学
sukhadukkha	乐和苦
sāratthadīpanī	精髓义灯
sāriputta	沙利子
sāsana	教育
sāvatthi	沙瓦提
tadārammaṇa	彼所缘
tissa	帝思
titthāyatana	外道所依处
tāvakālikatā	瞬间性
tīraṇapariññā	判定遍智
udayabbaya	生灭
upalakkhaṇanaya	近相法
upatissa	伍巴帝思
upekkhā	舍
uppajjanti	生起
uppāda	生起
upāda	所造
utujarūpa	时节生色
vattati	继续
vavatthāna	差别
vaṭṭa	轮回
vedaka	受者
veyyākaraṇa	记说
vipassanā	观
vipāka	果报
visuddhi	清净
vivaṭṭa	中条
viññāṇa	识
vīriya	精进
vīthi	心路
yamaka	双论
yassa	名誉
yogāvacara	修行者
ñātapariññā	智遍知
ñāṇa	智
Ānanda	阿难德
ādikammika	初犯
ādāna	偷盗
āhāra	食
āhārajarūpa	食生色
ārammaṇa	所缘
ārammaṇa paccaya	所缘缘
āvajjana	转向
āvāsasappāya	住所适宜
Ṭīkā	复注
ṭhiti	住
