-ka	具有……者
-tā	状态衍生
-vin	具有……者
-vī	具有……者
-ṇa	具有……者
Abhaya	无畏
Abhidhamma	阿毗达摩
Attā	我
Bhikkhus	诸比库
Buddha	佛陀
Catukka	四法
Hadayavatthu	心生起的物质基础
Kassapa	咖沙巴
Mahā	大
Mahātīkā	大义疏
Mahāṭī	大义疏
Mama	我的
Nidānavagga	因缘品
Nissaya	依词释
Paramatta	帕拉马达
Pathavī	巴踏威
Paṭiccasamuppāda	缘起法
Rāhulā	拉胡喇
Sam	相应部
Samyutta	相应部
Thera	长老
Usabha	乌萨帕
Vinaya	律
Visuddhimagga	《清净道论》
abhijjhā	貪求
abhisambodhi	现正觉
abhiññāṇa	特征
abyākata	无记
addhāna	行程
adhikāra	胜行
adosa	无嗔
aggasāvaka	上首弟子
akusala	不善
akusala dhamma	不善法
akusalacitta	不善心
akusalakamma	不善业
akusalavipāka	不善果报
alobha	无贪
amoha	无痴
anantara	无间
anantarapaccaya	无间缘
anatta	无我
anicca	无常
aniṭṭha	不可喜
aniṭṭhārammaṇa	不可喜所缘
anāgata	未来
anāgāmi	不来者
appadhāna	从属词
appanā	安止
apāya	苦界
arahant	阿拉汉
arahatta	阿拉汉
arahatta magga	阿拉汉道
arañña	林野
ariya	圣
ariya magga	圣道
ariya phala	圣果
ariya phala ñāṇa	圣果智
asammoha	无痴
asammoha sampajañña	无痴正知
asammohasampajañña	无痴正知
asappāya	不适宜
asubha	不净
atta	我
attha	目的状语
atthi	有
atīta	过去
ayonisomanasikāra	不如理作意
aññamañña	相互
aṭṭhakathā	义注
bahiddha	外在
bahusuta	多闻
base	词典源型
bhagavā	世尊
bhava	有
bhikkhave	诸比库
bhāvana	修习
bhāvanā	修习
bhāveti	修習
bodhi	菩提
bodhi ñāṇa	菩提智
brahma	梵天神
brahmacariya	梵行
brahmā	梵天
brāhma	梵天神
brāhmaṇa	婆罗门
bāhiya	跋黑亚
cakkhu	眼
cakkhudasaka	眼十法
cakkhudhātu	眼界
cakkhudvāra	眼门
cakkhupasāda	眼净色
cakkhuviññāṇa	眼识
cakkhāyatana	眼处
catusamuṭṭhānika	四种等起的
cetanā	思
cetasika	心所
cetiya	佛塔
chanda	欲
citta	心
cittakkhaṇa	心识刹那
cittasamuṭṭhāna	心生
cittassa	心
cuti	入灭
dassana	洞见
desanā	开示
deva	神
devatā	天神
dhamma	法
dhammadhātu	法界
