-in	具有……者
-ka	具有……者
Attā	我
Bhikkhus	诸比库
Buddha	佛陀
Catukka	四法
Mahāṭī	大义疏
Nissaya	依词释
Pathavī	巴踏威
Paṭiccasamuppanna	缘所生
Paṭiccasamuppāda	缘起法
Sam	相应部
Samyutta	相应部
Sutta	经
Tathāgata	如来
Visuddhi Magga	《清净之道》
ahetuka	无因
ahetuvāda	无因论
ajjhattika	内在
akiriya	未做
akiriyavāda	无作用论
anatta	无我
anicca	无常
anuloma	随顺
arahant	阿拉汉
asādhāraṇa	不共同
atta	我
attha	目的状语
atthi	有
avijjā	无明
avijjāpaccayā saṅkhāra	无明缘行
avijjāpaccayā saṅkhārā	无明缘行
añña	其他
aṇu	微粒
base	词典源型
bhante	尊者
bhava	有
bhavo	有
bhikkhave	诸比库
bhikkhu	比库
bhāvanāmaya	修所成
bodhisatta	菩萨
brahma	梵天神
cakkhu	眼
catuvokāra	四蕴
cetanā	思
cetanāhāra	思食
citta	心
cuti	入灭
desanā	开示
desanābheda	教导的区别
deva	神
dhamma	法
dhammā	诸法
dhātu	界
diṭṭhadhamma	现在生
diṭṭhi	见
dukkha	苦
dukkha vedanā	苦受
ekavokāra	一蕴
etassa	这...
gambhīra	深邃
gandha	气味
hetu	因
hoti	发生
issara	主宰者
issaravāda	自在天论
iti	如此
jarā	老
jāti	生
jīva	命
jīva atta	命我
jīvitanavaka	命为第九的
kamma	业
kammabhava	业有
kammajarūpa	业生色
kevalassa	整个
kho	的确
kummagga	邪道
kāla	咖拉
kāmāvacarā	欲界
kāraka	施动者
kāya	身
kāya saṅkhāra	身行
kāyasañcetanā	身思
kāyasaṅkhāro	身行
magga	道
mahāniddesa	大义释
mahāṭīkā	大复注
majjhima	中
manosañcetanā	意思
manosañcetanāhāra	对食物的思欲
meditator	禅修者
nandī	喜
natthikavāda	虚无论
naya	法
neyyattha	未了义
nibbatta	再生
nibbāna	涅槃
nidāna	来源
nikāya	部
nirutti	词源学
nāma	名
nāmakalāpa	名聚
nāmakāya	名身
nāmarūpa	名色
ojā	食素
okkanti	下生
paccakkha	亲见
paccaya	缘
paccayo	缘
paccayuppanna	缘生
paccayuppannadhamma	缘生法
padhāna	中心词
padhāna naya	象征法
pajāpativāda	创造论
pakati	原初
parideva	悲
pavatti	生命期间
pañcavokāra	五蕴
paṭicca	缘
paṭiccasamuppanna dhamma	缘生法
paṭipadā	行道
paṭisambhidā	辨析
paṭisandhi	结生
phassa	触
phassāhāra	触食
phoṭṭhabbataṇhā	喜爱触觉
purejāta	前生
purisavāda	神我论
pāli	巴利语
rasa	作用
rūpa	色
rūpakalāpa	色聚
rūpārūpa	色非色
sacca	谛
sadda	声音
saha	同时
sahajāta	俱生
sahajātapaccaya	俱生缘
salila	萨利拉
samatha	止
samaṇa	沙门
sammā	正
sammākammanta	正业
sammāsamādhi	正定
sammāvācā	正语
sammāvāyāma	正精进
samudaya	集
samuppāda	集起
sassata	常见
sassatavāda	恒常论
saññā	想
saṅkappa	思念
saṅkhāra	行
saṅkhāra dhamma	行法
saṅkhārā	行
sekkha	有学
soka	愁
suttanta	经
suttantabhājanīya	经分别
sādhāraṇa	共通的
sāsanā	教法
sāvatthi	沙瓦提
sīla	戒
taṇhā	渴爱
tikanipāta	三集
titthāyatana	外道所依处
uccheda	断灭
ucchedavāda	断灭论
upatthambhaka	支持
uppāda	生起
upādāna	取
upādāya rūpa	所造色
utu	季节
vasavattivāda	主宰论
vatthu	依处
vaṭṭa	轮回
vedaka	受者
vedanā	受
vipassanā	观
vipassanā ñāṇa	观智
vipāka	果报
visamahetu	错因论
visamahetuvāda	错因论
visesa	特征
visuddhi	清净
viññāṇa	识
viññāṇāhāra	识食
vohāra sacca	世俗谛
vuccanti	被称为
vutti	习惯
vāda	辩论
vīthi	心路
vīthi citta	路心
vīthimutta	离路心
yonisomanasikāra	如理作意
ñāṇa	智
Āhāra Sutta	食经
Ānanda	阿难德
āhāra	食
ānandā	阿难
ārammaṇa	所缘
ārammaṇapaccaya	所缘缘
āsava	漏
āyatana	入处
