Aggi	火
Aggi Sutta	火经
Anupada Sutta	《不断经》
Bhikkhus	诸比库
Buddha	佛陀
Catukka	四法
Cittānupassanā	心随观
Dhammānupassanā	法随观
Lakkhaṇa	特相
Mahā	大
Mahāvagga Samyutta	《大品相应》
Mahāṭī	大义疏
Mūlaṭīkā	根本复注
Paṭisambhidā magga	无碍解道
Rūpakammaṭṭhāna	色业处
Sam	相应部
Samyutta	相应部
Sutta	经
Vedanānupassanā	受随观
abhiññāṇa	特征
akusala	不善
amata	不死
anatta	无我
anicca	无常
anubodha	随觉
anupassanā	随观
anuppanna	未生
anupādiṇṇa	非取
arahant	阿拉汉
arūpa pariggaha	非色摄受
arūpasattaka	七非色
assāsapassāsakāya	呼吸身
asubha	不净
atta	我
avijjā	无明
aṭisambhidā Magga	《无碍解道》
aṭṭhasālinī	胜义分明
bahulīkata	多作
base	词典源型
bhikkhave	诸比库
bhikkhu	比库
bhāvarūpa	性根色
brahma	梵天神
cetanā	思
cetasika	心所
citta	心
cittajarūpa	心生色
dassana	洞见
deva	神
dhamma	法
dukkha	苦
dukkhasacca	苦谛
hoti	发生
iriyāpatha	威仪
jhānupekkhā	禅舍
jīva	命
kalāpa	色聚
kamma	业
kiccaghana	作用密集
kusala	善
kāya	身
kāyānupassanā	身随观
kāyānupassī	身随观
lakkhaṇādicatukka	特相
lokiya	世间的
magga	道
magga sacca	道谛
maggasacca	道谛
mahānāga	大龙
mahāsatipaṭṭhāna	大念处经
mahāvagga	大品
mahāṭīkā	大复注
manasīkāra	作意
meditator	禅修者
moggallāna	摩嘎喇那
nekkhamma	出离
nibbāna	涅槃
nicca	常
nimitta	相
nirodhasacca	灭谛
nāma	名
nāmakammaṭṭhāna	名业处
nāmakāya	名身
nāmarūpa	名色
nīvaraṇa	盖
paccaya	缘
paccayapariggahañāṇa	把握缘之智
paccupaṭṭhāna	现起
padaṭṭhāna	足处
pana	此外
pariccheda	节
pariggaha	摄受
pariññeyya	应遍知的
pariññā	遍知
paṭipadā	行道
paṭisambhidā	辨析
paṭivedha	通达
paṭṭhāna	众缘
phassa	触
pubbabhāga	前分
puggala	个体
pāli	巴利语
pīti	喜
rasa	作用
rūpa	色
rūpa pariggaha	色摄受
rūpakāya	色身
rūpapariggaha	色摄受
rūparūpa	完成色
rūpārūpapariggaha	色非色摄受
sacca	谛
sadisūpacāra	等同近行
samatha	止
sammappadhāna	正勤
sammā	正
sammākammanta	正业
sammāsamādhi	正定
sammāsati	正念
sammāvācā	正语
sammāvāyāma	正精进
sampajāna	正知
samudaya	集
samudayadhammānupassī	随观生起之法
samudayasacca	集谛
samudayavayadhammānupassī	随观生灭之法
samuṭṭhāna	生起之因
samāpatti	等至
samūhaghana	组合密集
santati	相续
santatighana	相续密集
sarīra	身
sati	念
satipaṭṭhāna	念处
satta	有情
saññā	想
saṅkhāra	行
sotāpatti	入流
sotāpatti magga	入流道
sukha	乐
taṇhā	渴爱
tejo	火
udayabbayañāṇa	生灭智
uppanna	已生
uppāda	生起
utu	季节
utujarūpa	时节生色
vayadhamma	坏法
vayadhammānupassī	随观坏灭之法
vedanā	受
vicāra	伺
vijjā	[三]明
vipassanā	观
vipassanākammika	观行者
virati	远离
visuddhi	清净
vitakka	寻
viññāṇa	识
vuṭṭhāna	出起
vāyo	风
vīriya	精进
ñāṇa	智
ñāṇavippayutta	智不相应
āhāra	食
āhārajarūpa	食生色
ānāpāna	入出息
āpo	水
ārammaṇaghana	所缘密集
Ṭīkā	复注
ṭhiti	住
