-in	具有……者
-ka	具有……者
Abhidhamma	阿毗达摩
Anguttara	增支部
Bhikkhus	诸比库
Buddha	佛陀
Buddhānussati	佛随念
Cittānupassanā	心随观
Dhammānupassanā	法随观
Gehasita	依靠[感官渴爱的]家
Lakkhaṇa	特相
Mahā	大
Pañcupādānakkhandhā	五执取蕴
Rūpakammaṭṭhāna	色业处
Sam	相应部
Sutta	经
Uttara	伍达拉
Vinaya	律
abhidhammabhājanīya	阿毗达摩分别
abhinivesa	黏着
accantanirodha	究竟灭尽
accantavirāga	究竟离贪
akusala	不善
anatta	无我
anicca	无常
anupassanā	随观
anupassanā ñāṇa	随观智
anuppāda	无生
anuppādanirodha	不生灭尽
anupādisesa	无五蕴剩余
anusaya	潜伏
anusaya dhātu	随眠界
anussati	随念
anuttara	无上的
anāgāmi	不来者
arahant	阿拉汉
arahatta	阿拉汉
arahatta magga	阿拉汉道
ariya	圣
ariyasacca	圣谛
asamāhita	不得定的
assagutta	马护
asubha	不净
asubha kammaṭṭhāna	不净业处
atta	我
attakilamathānuyoga	自我疲惫行
attasaññā	“认为有我”的想法
avijjā	无明
avīci	无间地狱
ayonisomanasikāra	不如理作意
base	词典源型
bhavataṇhā	有爱
bhikkhave	诸比库
bhikkhu	比库
bhuttavamitaka	吃到吐
bhāvanā	修习
bodhi	菩提
cakkhusamphassa	眼触
catupārisuddhisīla	四全面净化戒
cetanā	思
cetovimutti	心解脱
citta	心
cittajarūpa	心生色
cittassa	心
dassana	洞见
dhamma	法
dhātu	界
diṭṭhi	见
domanassa	忧
dosa	瞋
dukkha	苦
dukkha sacca	苦圣谛
dukkha vedanā	苦受
dukkhasacca	苦谛
dukkhasamudaya	苦集
ekaggatā	一境性
hoti	发生
iti	如此
jhāna	禅那
jātidukkha	生苦
jīvita	命
kalyāṇamitta	善友
kamma	业
kammajarūpa	业生色
kammaṭṭhāna	业处
kappa	劫
karuṇā	悲悯
kasiṇa	遍
kathañca	如何
khandha	蕴
khandhā	蕴
khaya	尽
khaṇapaccuppanna	刹那现在
kiccasiddhi	作用成就
kilesa	烦恼
kilesaparinibbāna	烦恼般涅槃
kukkucca	追悔
kusala	善
kāka	咖科
kākamāsaka	如鸦食
kāma	欲
kāmacchanda	感官之欲
kāmataṇhā	欲爱
kāya	身
kāyānupassanā	身随观
lakkhaṇā	相
lakkhaṇādicatukka	特相
lobha	贪
līna	退缩
magga	道
magga sacca	道谛
magga ñāṇa	道智
maggasacca	道谛
maggañāṇa	道智
mahaggata	广大
mahākassapa	马哈咖沙巴
majjhatta	中庸
manasikāra	作意
maraṇa	死
maraṇadukkha	死苦
maraṇānussati	死随念
meditator	禅修者
mettā	慈爱
mettācetovimutti	慈心解脱
middha	睡眠
moha	痴
māsaka	马沙咖
naya	法
nekkhamma	出离
nibbatti	转生
nibbāna	涅槃
nicca	常
nikkamadhātu	出离界
nikāya	部
nimitta	相
nirodha	灭
nirodhasacca	灭谛
nirāmisa	离染
nāmaghana	名密集
nāmakammaṭṭhāna	名业处
nīvaraṇa	盖
paccupaṭṭhāna	现起
padaṭṭhāna	足处
pajānāti	了知
parakkamadhātu	勇猛界
pariggaha	摄受
parikamma	遍作
parinibbāna	般涅槃
pariññā	遍知
passaddhi	轻安 / 平静
paṭigha	厌恶
paṭipadā	行道
paṭivedha	通达
phassa	触
phassapañcamaka	触为第五的
pubbabhāga	前分
puggala	个体
pāli	巴利语
pīti	喜
rasa	作用
rāga	贪 / 爱染
rāgānusaya	贪随眠
rūpa	色
rūpapariggaha	色摄受
rūparāga	色贪染
sacca	谛
saddhādhimokkha	信心胜解
sakadāgāmi	一来者
samatha	止
sammā	正
sammāvācā	正语
samudaya	集
samudaya sacca	苦因圣谛
samyojana	结缚
samādhi	定
samāhita	入定
santa	寂静
sassata	常见
sati	念
satipaṭṭhāna	念处
saupādisesanibbāna	有馀依涅槃
saññā	想
saṅkhāra	行
saṅkhāra dhamma	行法
saṅkhārupekkhā	行舍
sekkha	有学
sena	赛那
somanassa	悦
sotāpatti	入流
sotāpatti magga	入流道
subhanimitta	美丽的对象
sukha	乐
sukha vedanā	乐受
sukhasaññā	乐想
suttanta	经
suttantabhājanīya	经分别
tatramajjhattata	中舍性
tatramajjhattatā	中舍性
tatravaṭṭaka	就地滚
taṇhā	渴爱
thina	心力不足
thinamiddha	昏沉睡眠
tikanipāta	三集
tissa	帝思
uccheda	断灭
ucchedadiṭṭhi	断灭见
udayabbaya	生灭
uddhacca	掉举
uddhacca kukkucca	掉举恶作
upanissaya	强依止
upanissaya  satti	亲依止力
upekkhā	舍
upekkhā vedanā	舍受
uppāda	生起
upāda	所造
upādāna	取
upādānakkhandhā	取蕴
upāli	伍巴离
utu	季节
utujarūpa	时节生色
vakkali	瓦格离
vatthu	依处
vaṭṭa	轮回
vedanā	受
vibhava	无有
vibhavataṇhā	无有爱
vicikicchā	疑
vimutta	解放
vipassanupekkhā	观舍
vipassanā	观
virāga	离染
vitakka	寻
vivaṭṭa	中条
vīriya	精进
vīthimutta	离路心
yonisomanasikāra	如理作意
ñāṇa	智
āharahatthaka	伸手扶
āhāra	食
āhārajarūpa	食生色
ānāpānassati	入出息念
ārambhadhātu	发勤界
āyatana	入处
āyūhana	加行
ṭhiti	住
